"Avenida Hum";"Chácaras Boa Esperança";"12226-161";5;"#REF!";"Avenida Hum , Chácaras Boa Esperança , São José dos Campos, SP";43.4341338;22.8726167
"Rua Dicea Faria Negrão";"Loteamento Boa Esperança I";"12226-163";3;"#REF!";"Rua Dicea Faria Negrão , Loteamento Boa Esperança I , São José dos Campos, SP";45.7781898;23.2033003
"Rua Ângelo Scarpel";"Parque Nova Esperança";"12226-170";4;"#REF!";"Rua Ângelo Scarpel , Parque Nova Esperança , São José dos Campos, SP";45.7847038;23.7847038
"Travessa Fialho";"Santa Lúcia";"12226-171";1;"#REF!";"Travessa Fialho , Santa Lúcia , São José dos Campos, SP";45.7716360;23.7716360
"Rua Dois de Julho";"Santa Lúcia";"12226-172";3;"#REF!";"Rua Dois de Julho , Santa Lúcia , São José dos Campos, SP";45.7715744;23.1948056
"Rua das Garças";"Santa Lúcia";"12226-173";3;"#REF!";"Rua das Garças , Santa Lúcia , São José dos Campos, SP";45.7700931;23.1957580
"Rua Um";"Santa Lúcia";"12226-175";4;"#REF!";"Rua Um , Santa Lúcia , São José dos Campos, SP";45.7832364;23.7832364
"Rua Emerson Rodolfo Rodrigues da Silva";"Parque Nova Esperança";"12226-180";2;"#REF!";"Rua Emerson Rodolfo Rodrigues da Silva , Parque Nova Esperança , São José dos Campos, SP";45.7865484;23.2006781
"Rua Aprigio Bernardino Salles Filho";"Parque Nova Esperança";"12226-190";1;"#REF!";"Rua Aprigio Bernardino Salles Filho , Parque Nova Esperança , São José dos Campos, SP";45.7844316;23.7844316
"Rua Armando Veneziani de Toledo";"Parque Nova Esperança";"12226-200";1;"#REF!";"Rua Armando Veneziani de Toledo , Parque Nova Esperança , São José dos Campos, SP";45.7819450;23.2045060
"Rua Albert Sabin";"Parque Nova Esperança";"12226-201";1;"#REF!";"Rua Albert Sabin , Parque Nova Esperança , São José dos Campos, SP";45.7859355;23.7859355
"Rua Monsenhor Iran de Oliveira";"Bom Retiro";"12226-202";1;"#REF!";"Rua Monsenhor Iran de Oliveira , Bom Retiro , São José dos Campos, SP";45.7671072;23.2028821
"Rua Shalon";"Jardim Ebenézer";"12226-203";3;"#REF!";"Rua Shalon , Jardim Ebenézer , São José dos Campos, SP";45.7744265;23.2014852
"Rua Ildeu Bontorim de Souza";"Primavera 1A";"12226-204";2;"#REF!";"Rua Ildeu Bontorim de Souza , Primavera 1A , São José dos Campos, SP";45.7541244;23.2088414
"Estrada Municipal Nelson Tavares da Silva";"Bom Retiro";"12226-205";2;"#REF!";"Estrada Municipal Nelson Tavares da Silva , Bom Retiro , São José dos Campos, SP";45.7542224;23.2080273
"Rua Kazuki Kawasaki";"Primavera 1B";"12226-206";4;"#REF!";"Rua Kazuki Kawasaki , Primavera 1B , São José dos Campos, SP";45.7540252;23.2082782
"Rua Francisco Serafim Pereira";"Primavera 1A";"12226-207";3;"#REF!";"Rua Francisco Serafim Pereira , Primavera 1A , São José dos Campos, SP";45.7534718;23.2084363
"Rua Rosendo Silva";"Primavera 1A";"12226-209";3;"#REF!";"Rua Rosendo Silva , Primavera 1A , São José dos Campos, SP";45.7541244;23.2088414
"Rua Manoel Aragão Silva";"Primavera 1B";"12226-210";3;"#REF!";"Rua Manoel Aragão Silva , Primavera 1B , São José dos Campos, SP";45.8024058;23.2216577
"Rua Vanderson Valle Vieira";"Primavera 1A";"12226-211";3;"#REF!";"Rua Vanderson Valle Vieira , Primavera 1A , São José dos Campos, SP";45.7632353;23.1997656
"Rua Maria Guaraciaba Lima dos Santos";"Primavera 1B";"12226-222";4;"#REF!";"Rua Maria Guaraciaba Lima dos Santos , Primavera 1B , São José dos Campos, SP";45.7664308;23.2057227
"Avenida Marcos Antônio de Araújo";"Portal do Céu";"12226-231";3;"#REF!";"Avenida Marcos Antônio de Araújo , Portal do Céu , São José dos Campos, SP";45.7683155;23.1936571
"Rua José Ivo Mendes";"Portal do Céu";"12226-232";5;"#REF!";"Rua José Ivo Mendes , Portal do Céu , São José dos Campos, SP";45.7689598;23.7689598
"Rua Diego Yudi Omura";"Portal do Céu";"12226-233";3;"#REF!";"Rua Diego Yudi Omura , Portal do Céu , São José dos Campos, SP";45.7686366;23.7686366
"Rua Doutor Luis Arturo Arevalo Crisóstomo";"Portal do Céu";"12226-237";3;"#REF!";"Rua Doutor Luis Arturo Arevalo Crisóstomo , Portal do Céu , São José dos Campos, SP";45.7689080;23.1923914
"Rua José João Moreira";"Portal do Céu";"12226-239";2;"#REF!";"Rua José João Moreira , Portal do Céu , São José dos Campos, SP";45.7654404;23.7654404
"Rua Servidão";"Primavera 1B";"12226-240";4;"#REF!";"Rua Servidão , Primavera 1B , São José dos Campos, SP";45.8152519;23.2269667
"Rua Engenheiro Nelson Martins";"Portal do Céu";"12226-241";3;"#REF!";"Rua Engenheiro Nelson Martins , Portal do Céu , São José dos Campos, SP";45.7670907;23.7670907
"Rua Heleodora Pereira Lemes";"Portal do Céu";"12226-243";3;"#REF!";"Rua Heleodora Pereira Lemes , Portal do Céu , São José dos Campos, SP";45.7708977;23.7708977
"Rua Amador Marçal Rodrigues";"Primavera 1B";"12226-250";1;"#REF!";"Rua Amador Marçal Rodrigues , Primavera 1B , São José dos Campos, SP";45.8024058;23.2216577
"Avenida Ana Fortunato Rodrigues";"Santa Rita";"12226-251";5;"#REF!";"Avenida Ana Fortunato Rodrigues , Santa Rita , São José dos Campos, SP";44.1303698;22.5264000
"Rua José Augusto Lemes";"Santa Rita";"12226-253";3;"#REF!";"Rua José Augusto Lemes , Santa Rita , São José dos Campos, SP";45.7686118;23.1968579
"Rua Irene Toledo de Souza Gomes";"Bom Retiro";"12226-280";3;"#REF!";"Rua Irene Toledo de Souza Gomes , Bom Retiro , São José dos Campos, SP";45.7566891;23.1922864
"Rua José Augusto de Oliveira Barros";"Bom Retiro";"12226-290";4;"#REF!";"Rua José Augusto de Oliveira Barros , Bom Retiro , São José dos Campos, SP";45.7642422;23.1995197
"Rua B";"Bom Retiro";"12226-291";1;"#REF!";"Rua B , Bom Retiro , São José dos Campos, SP";45.7673322;23.2064786
"Rua Barroso";"Bom Retiro";"12226-292";3;"#REF!";"Rua Barroso , Bom Retiro , São José dos Campos, SP";45.7759446;23.1973040
"Rua E";"Bom Retiro";"12226-295";2;"#REF!";"Rua E , Bom Retiro , São José dos Campos, SP";45.7805629;23.2075295
"Rua José Carmo dos Anjos";"Campos de São José";"12226-310";3;"#REF!";"Rua José Carmo dos Anjos , Campos de São José , São José dos Campos, SP";45.8062440;23.8062440
"Rua Roberto Wagner dos Anjos Conrado";"Campos de São José";"12226-320";2;"#REF!";"Rua Roberto Wagner dos Anjos Conrado , Campos de São José , São José dos Campos, SP";45.8063601;23.8063601
"Rua Benedito Pereira Garcia";"Capão Grosso II-D";"12226-322";1;"#REF!";"Rua Benedito Pereira Garcia , Capão Grosso II-D , São José dos Campos, SP";45.9091683;23.9091683
"Rua Orlandino de Freitas";"Campos de São José";"12226-330";2;"#REF!";"Rua Orlandino de Freitas , Campos de São José , São José dos Campos, SP";45.8062543;23.8062543
"Rua Oito";"Santa Cecília II";"12226-339";2;"#REF!";"Rua Oito , Santa Cecília II , São José dos Campos, SP";45.8133651;23.8133651
"Rua Gyulo Bakos";"Campos de São José";"12226-340";4;"#REF!";"Rua Gyulo Bakos , Campos de São José , São José dos Campos, SP";45.8076312;23.8076312
"Rua Onze";"Santa Cecília II";"12226-343";1;"#REF!";"Rua Onze , Santa Cecília II , São José dos Campos, SP";45.8097288;23.8097288
"Rua Catorze";"Santa Cecília II";"12226-346";4;"#REF!";"Rua Catorze , Santa Cecília II , São José dos Campos, SP";45.8135894;23.2300367
"Rua Dezesseis";"Santa Cecília II";"12226-348";3;"#REF!";"Rua Dezesseis , Santa Cecília II , São José dos Campos, SP";45.8187296;23.8187296
"Rua Maria Lancini";"Campos de São José";"12226-350";1;"#REF!";"Rua Maria Lancini , Campos de São José , São José dos Campos, SP";45.8077918;23.8077918
"Rua Aurora Pereira de Oliveira";"Loteamento Floresta";"12226-355";2;"#REF!";"Rua Aurora Pereira de Oliveira , Loteamento Floresta , São José dos Campos, SP";45.8314827;23.2243114
"Rua Lecticia de Moraes Vieira";"Campos de São José";"12226-360";4;"#REF!";"Rua Lecticia de Moraes Vieira , Campos de São José , São José dos Campos, SP";45.8070661;23.2141671
"Rua Terceiro-Sargento-Polícia Militar Alexandre de Souza Roberto";"Campos de São José";"12226-370";4;"#REF!";"Rua Terceiro-Sargento-Polícia Militar Alexandre de Souza Roberto , Campos de São José , São José dos Campos, SP";45.8072885;23.2146142
"Rua Cícero Vieira da Silva";"Loteamento Floresta";"12226-381";1;"#REF!";"Rua Cícero Vieira da Silva , Loteamento Floresta , São José dos Campos, SP";43.2268717;19.8609834
"Rua Dalila Marques Miguez";"Campos de São José";"12226-390";3;"#REF!";"Rua Dalila Marques Miguez , Campos de São José , São José dos Campos, SP";45.8079175;23.2152102
"Rua Domingos Santos Pinto Filho";"Campos de São José";"12226-400";1;"#REF!";"Rua Domingos Santos Pinto Filho , Campos de São José , São José dos Campos, SP";45.8084956;23.8084956
"Rua Ero Silverman Guarrido";"Campos de São José";"12226-401";4;"#REF!";"Rua Ero Silverman Guarrido , Campos de São José , São José dos Campos, SP";45.8058905;23.2115547
"Rua Acedro Ruston";"Campos de São José";"12226-410";1;"#REF!";"Rua Acedro Ruston , Campos de São José , São José dos Campos, SP";45.8087360;23.2160262
"Rua Benedita Friggi de Toledo";"Campos de São José";"12226-420";1;"#REF!";"Rua Benedita Friggi de Toledo , Campos de São José , São José dos Campos, SP";45.8089355;23.8089355
"Rua Carlos Pinheiro Vasquez Pato";"Campos de São José";"12226-430";4;"#REF!";"Rua Carlos Pinheiro Vasquez Pato , Campos de São José , São José dos Campos, SP";45.8100963;23.2161478
"Rua Palmira Colla Rosa";"Campos de São José";"12226-450";1;"#REF!";"Rua Palmira Colla Rosa , Campos de São José , São José dos Campos, SP";45.8112036;23.2166193
"Rua Antônio Aurélio Monteiro de Barros";"Campos de São José";"12226-460";5;"#REF!";"Rua Antônio Aurélio Monteiro de Barros , Campos de São José , São José dos Campos, SP";45.8119167;23.8119167
"Rua Jerônimo Mendonça Ribeiro";"Campos de São José";"12226-470";4;"#REF!";"Rua Jerônimo Mendonça Ribeiro , Campos de São José , São José dos Campos, SP";45.8103264;23.2162867
"Rua Manoel Ângelo de Andrade";"Campos de São José";"12226-480";3;"#REF!";"Rua Manoel Ângelo de Andrade , Campos de São José , São José dos Campos, SP";45.8111291;23.2162267
"Rua Antônio Bernardo Hemkemeir";"Campos de São José";"12226-490";3;"#REF!";"Rua Antônio Bernardo Hemkemeir , Campos de São José , São José dos Campos, SP";45.8104167;23.2149696
"Rua Nicolau Galardo";"Campos de São José";"12226-500";4;"#REF!";"Rua Nicolau Galardo , Campos de São José , São José dos Campos, SP";45.8102018;23.8102018
"Rua Benedicto Antonio de Araújo";"Campos de São José";"12226-510";5;"#REF!";"Rua Benedicto Antonio de Araújo , Campos de São José , São José dos Campos, SP";45.8104574;23.2136759
"Rua Pastor José Ferreira Rito";"Campos de São José";"12226-520";2;"#REF!";"Rua Pastor José Ferreira Rito , Campos de São José , São José dos Campos, SP";45.8087966;23.8087966
"Rua Irmã Emerência Balestieri";"Campos de São José";"12226-530";2;"#REF!";"Rua Irmã Emerência Balestieri , Campos de São José , São José dos Campos, SP";45.8100282;23.2132661
"Rua Judith Nunes dos Santos";"Campos de São José";"12226-540";2;"#REF!";"Rua Judith Nunes dos Santos , Campos de São José , São José dos Campos, SP";45.8082020;23.8082020
"Avenida Eduardo Lourenço";"Campos de São José";"12226-552";3;"#REF!";"Avenida Eduardo Lourenço , Campos de São José , São José dos Campos, SP";45.8083782;23.8083782
"Avenida Dantas Luiz do Prado";"Campos de São José";"12226-553";1;"#REF!";"Avenida Dantas Luiz do Prado , Campos de São José , São José dos Campos, SP";45.8112494;23.2121463
"Rua Maria Alves Bonfim";"Campos de São José";"12226-560";1;"#REF!";"Rua Maria Alves Bonfim , Campos de São José , São José dos Campos, SP";45.8114113;23.8114113
"Rua Luci Perdigão";"Campos de São José";"12226-570";2;"#REF!";"Rua Luci Perdigão , Campos de São José , São José dos Campos, SP";45.8112597;23.8112597
"Rua Geraldo Ferreira Maldos";"Campos de São José";"12226-580";1;"#REF!";"Rua Geraldo Ferreira Maldos , Campos de São José , São José dos Campos, SP";45.8083600;23.2116477
"Rua Dejanira de Paula Freire";"Campos de São José";"12226-590";3;"#REF!";"Rua Dejanira de Paula Freire , Campos de São José , São José dos Campos, SP";45.8074063;23.2103236
"Rua Diácono José Arantes";"Campos de São José";"12226-600";2;"#REF!";"Rua Diácono José Arantes , Campos de São José , São José dos Campos, SP";45.8076861;23.2106873
"Avenida Mario de Siqueira Machado";"Setville Altos de São José";"12226-606";3;"#REF!";"Avenida Mario de Siqueira Machado , Setville Altos de São José , São José dos Campos, SP";43.2239403;22.9650841
"Avenida Luiz Geraldo Ferreira de Brito";"Setville Altos de São José";"12226-609";1;"#REF!";"Avenida Luiz Geraldo Ferreira de Brito , Setville Altos de São José , São José dos Campos, SP";43.3300507;22.8760742
"Rua Ernesto Lourenço";"Campos de São José";"12226-610";4;"#REF!";"Rua Ernesto Lourenço , Campos de São José , São José dos Campos, SP";45.8073626;23.2098461
"Rua Roberto Bianchi";"Campos de São José";"12226-620";1;"#REF!";"Rua Roberto Bianchi , Campos de São José , São José dos Campos, SP";45.8074390;23.8074390
"Rua Maria Rosa Machado Borges";"Setville Altos de São José";"12226-624";3;"#REF!";"Rua Maria Rosa Machado Borges , Setville Altos de São José , São José dos Campos, SP";45.8165681;23.2195441
"Rua Shenna Azevedo Rodrigues";"Campos de São José";"12226-630";2;"#REF!";"Rua Shenna Azevedo Rodrigues , Campos de São José , São José dos Campos, SP";45.8075025;23.2090397
"Rua José Sanador Ferreira";"Campos de São José";"12226-640";2;"#REF!";"Rua José Sanador Ferreira , Campos de São José , São José dos Campos, SP";45.8087422;23.2105284
"Avenida Alcino Vivaldi da Silva";"Setville Altos de São José";"12226-645";2;"#REF!";"Avenida Alcino Vivaldi da Silva , Setville Altos de São José , São José dos Campos, SP";45.8158556;23.2223705
"Rua Adelina Delgado Motta";"Campos de São José";"12226-650";1;"#REF!";"Rua Adelina Delgado Motta , Campos de São José , São José dos Campos, SP";45.8090344;23.2103244
"Rua Álvaro Pinheiro Mendonça";"Campos de São José";"12226-660";1;"#REF!";"Rua Álvaro Pinheiro Mendonça , Campos de São José , São José dos Campos, SP";45.8098593;23.2106905
"Rua José Policarpo Sabioni";"Campos de São José";"12226-670";3;"#REF!";"Rua José Policarpo Sabioni , Campos de São José , São José dos Campos, SP";45.8107864;23.8107864
"Rua Ramiro Augusto de Araújo";"Campos de São José";"12226-680";2;"#REF!";"Rua Ramiro Augusto de Araújo , Campos de São José , São José dos Campos, SP";45.8104181;23.8104181
"Rua Virgílio Fernandes de Oliveira";"Campos de São José";"12226-690";4;"#REF!";"Rua Virgílio Fernandes de Oliveira , Campos de São José , São José dos Campos, SP";45.8111641;23.2087130
"Rua Telma Pacheco de Oliveira Silva";"Loteamento Jardim Helena";"12226-691";1;"#REF!";"Rua Telma Pacheco de Oliveira Silva , Loteamento Jardim Helena , São José dos Campos, SP";45.7946452;23.2253389
"Rua Vicente Pereira";"Campos de São José";"12226-700";4;"#REF!";"Rua Vicente Pereira , Campos de São José , São José dos Campos, SP";45.8116699;23.8116699
"Avenida Antônio da Costa Nunes";"Campos de São José";"12226-705";4;"#REF!";"Avenida Antônio da Costa Nunes , Campos de São José , São José dos Campos, SP";45.8124240;23.8124240
"Avenida Izabel Nunes dos Santos Guimarães";"Campos de São José";"12226-708";2;"#REF!";"Avenida Izabel Nunes dos Santos Guimarães , Campos de São José , São José dos Campos, SP";45.8159306;23.8159306
"Rua Maria Auxiliadora Monção Antinópolis Bonafé";"Campos de São José";"12226-710";1;"#REF!";"Rua Maria Auxiliadora Monção Antinópolis Bonafé , Campos de São José , São José dos Campos, SP";45.8119458;23.2100498
"Rua Ana Paula Nunes Dutra";"Campos de São José";"12226-711";2;"#REF!";"Rua Ana Paula Nunes Dutra , Campos de São José , São José dos Campos, SP";45.8127937;23.8127937
"Rua Samara Regina Oliveira Pedreiro";"Campos de São José";"12226-712";2;"#REF!";"Rua Samara Regina Oliveira Pedreiro , Campos de São José , São José dos Campos, SP";45.8121068;23.2129918
"Rua José Benedito dos Santos";"Campos de São José";"12226-713";4;"#REF!";"Rua José Benedito dos Santos , Campos de São José , São José dos Campos, SP";45.8127979;23.8127979
"Rua Vicente Donati Nunes";"Campos de São José";"12226-714";1;"#REF!";"Rua Vicente Donati Nunes , Campos de São José , São José dos Campos, SP";45.8133851;23.8133851
"Rua Ângela Codello Bertti";"Campos de São José";"12226-715";2;"#REF!";"Rua Ângela Codello Bertti , Campos de São José , São José dos Campos, SP";45.8154616;23.2110627
"Rua Hanna Youssef Chabchoul";"Campos de São José";"12226-716";4;"#REF!";"Rua Hanna Youssef Chabchoul , Campos de São José , São José dos Campos, SP";45.8144481;23.8144481
"Rua Antônio Sudário Ferreira";"Campos de São José";"12226-717";3;"#REF!";"Rua Antônio Sudário Ferreira , Campos de São José , São José dos Campos, SP";45.8154334;23.8154334
"Rua Rosa Cândida Ferreira";"Campos de São José";"12226-718";4;"#REF!";"Rua Rosa Cândida Ferreira , Campos de São José , São José dos Campos, SP";45.8145480;23.2135234
"Rua José Gonçalves de Oliveira";"Campos de São José";"12226-719";4;"#REF!";"Rua José Gonçalves de Oliveira , Campos de São José , São José dos Campos, SP";45.8129124;23.2156462
"Rua Bernardino Lourenço";"Campos de São José";"12226-720";3;"#REF!";"Rua Bernardino Lourenço , Campos de São José , São José dos Campos, SP";45.8121732;23.2104939
"Rua Alcides Salgado";"Campos de São José";"12226-721";2;"#REF!";"Rua Alcides Salgado , Campos de São José , São José dos Campos, SP";45.8149261;23.8149261
"Rua Maria Júlia Dias Veneziani";"Chácaras Pousada do Vale";"12226-731";2;"#REF!";"Rua Maria Júlia Dias Veneziani , Chácaras Pousada do Vale , São José dos Campos, SP";45.7927758;23.2182266
"Rua Joaquim Gonçalves";"Chácaras Pousada do Vale";"12226-732";2;"#REF!";"Rua Joaquim Gonçalves , Chácaras Pousada do Vale , São José dos Campos, SP";45.7896491;23.2178435
"Rua Maurílio Calvo";"Chácaras Pousada do Vale";"12226-733";1;"#REF!";"Rua Maurílio Calvo , Chácaras Pousada do Vale , São José dos Campos, SP";45.7884649;23.2194867
"Rua Manjerona";"Chácaras Pousada do Vale";"12226-735";3;"#REF!";"Rua Manjerona , Chácaras Pousada do Vale , São José dos Campos, SP";45.7919916;23.2144053
"Avenida Serra Gaúcha";"Vila Monterrey";"12226-736";2;"#REF!";"Avenida Serra Gaúcha , Vila Monterrey , São José dos Campos, SP";45.7955043;23.2269089
"Rua Canela";"Vila Monterrey";"12226-737";5;"#REF!";"Rua Canela , Vila Monterrey , São José dos Campos, SP";45.7936518;23.2247072
"Rua Gramado";"Vila Monterrey";"12226-738";4;"#REF!";"Rua Gramado , Vila Monterrey , São José dos Campos, SP";45.7940964;23.2248639
"Rua Caxias do Sul";"Vila Monterrey";"12226-739";5;"#REF!";"Rua Caxias do Sul , Vila Monterrey , São José dos Campos, SP";45.7943928;23.2255584
"Rua Cerejeira";"Chácaras Pousada do Vale";"12226-740";5;"#REF!";"Rua Cerejeira , Chácaras Pousada do Vale , São José dos Campos, SP";45.7949856;23.2178027
"Rua Manjericão";"Chácaras Pousada do Vale";"12226-741";3;"#REF!";"Rua Manjericão , Chácaras Pousada do Vale , São José dos Campos, SP";45.7949113;23.2122506
"Rua Mastruz";"Chácaras Pousada do Vale";"12226-742";5;"#REF!";"Rua Mastruz , Chácaras Pousada do Vale , São José dos Campos, SP";45.7928502;23.2119145
"Rua Panacéia";"Chácaras Pousada do Vale";"12226-743";3;"#REF!";"Rua Panacéia , Chácaras Pousada do Vale , São José dos Campos, SP";45.7954115;23.2115855
"Rua Poeijo";"Chácaras Pousada do Vale";"12226-744";4;"#REF!";"Rua Poeijo , Chácaras Pousada do Vale , São José dos Campos, SP";45.7918248;23.2113116
"Rua Carqueijo";"Chácaras Pousada do Vale";"12226-745";2;"#REF!";"Rua Carqueijo , Chácaras Pousada do Vale , São José dos Campos, SP";45.7894383;23.2130722
"Rua Romã";"Chácaras Pousada do Vale";"12226-746";1;"#REF!";"Rua Romã , Chácaras Pousada do Vale , São José dos Campos, SP";45.8778059;23.8778059
"Rua Sésamo";"Chácaras Pousada do Vale";"12226-747";1;"#REF!";"Rua Sésamo , Chácaras Pousada do Vale , São José dos Campos, SP";45.7904655;23.2118590
"Rua Taioba";"Chácaras Pousada do Vale";"12226-750";1;"#REF!";"Rua Taioba , Chácaras Pousada do Vale , São José dos Campos, SP";45.7899143;23.2119389
"Rua Tasneira";"Chácaras Pousada do Vale";"12226-752";2;"#REF!";"Rua Tasneira , Chácaras Pousada do Vale , São José dos Campos, SP";45.7940135;23.2097490
"Rua Sassafrás";"Chácaras Pousada do Vale";"12226-753";3;"#REF!";"Rua Sassafrás , Chácaras Pousada do Vale , São José dos Campos, SP";45.7934384;23.2111323
"Rua Leopoldo Fernandes Neves";"Chácaras Pousada do Vale";"12226-755";3;"#REF!";"Rua Leopoldo Fernandes Neves , Chácaras Pousada do Vale , São José dos Campos, SP";45.7966900;23.2178871
"Rua Absínio";"Chácaras Pousada do Vale";"12226-756";5;"#REF!";"Rua Absínio , Chácaras Pousada do Vale , São José dos Campos, SP";45.7958008;23.2187537
"Rua Arruda";"Chácaras Pousada do Vale";"12226-757";1;"#REF!";"Rua Arruda , Chácaras Pousada do Vale , São José dos Campos, SP";45.7937259;23.2203823
"Rua Algodoeiro";"Chácaras Pousada do Vale";"12226-760";1;"#REF!";"Rua Algodoeiro , Chácaras Pousada do Vale , São José dos Campos, SP";45.7946151;23.2204007
"Rua Bálsamo";"Chácaras Pousada do Vale";"12226-761";1;"#REF!";"Rua Bálsamo , Chácaras Pousada do Vale , São José dos Campos, SP";45.7940223;23.2210768
"Rua Beijoeiro";"Chácaras Pousada do Vale";"12226-762";2;"#REF!";"Rua Beijoeiro , Chácaras Pousada do Vale , São José dos Campos, SP";45.7923893;23.2162790
"Rua Camomila";"Chácaras Pousada do Vale";"12226-763";2;"#REF!";"Rua Camomila , Chácaras Pousada do Vale , São José dos Campos, SP";45.7935721;23.2219561
"Rua Coronel Antônio Lepiane";"Chácaras Pousada do Vale";"12226-764";5;"#REF!";"Rua Coronel Antônio Lepiane , Chácaras Pousada do Vale , São José dos Campos, SP";45.7928554;23.2158541
"Rua Caetano Manzi Sobrinho";"Chácaras Pousada do Vale";"12226-765";1;"#REF!";"Rua Caetano Manzi Sobrinho , Chácaras Pousada do Vale , São José dos Campos, SP";45.7921390;23.2204619
"Rua Francisco Marcondes dos Santos";"Chácaras Pousada do Vale";"12226-766";2;"#REF!";"Rua Francisco Marcondes dos Santos , Chácaras Pousada do Vale , São José dos Campos, SP";45.7857323;23.2176060
"Rua Carlos Barbosa";"Vila Monterrey";"12226-790";3;"#REF!";"Rua Carlos Barbosa , Vila Monterrey , São José dos Campos, SP";45.7955785;23.2259763
"Rua Monte Belo do Sul";"Vila Monterrey";"12226-791";3;"#REF!";"Rua Monte Belo do Sul , Vila Monterrey , São José dos Campos, SP";45.7960972;23.2265279
"Rua Garibaldi";"Vila Monterrey";"12226-792";2;"#REF!";"Rua Garibaldi , Vila Monterrey , São José dos Campos, SP";45.7963195;23.2266800
"Rua Passo Fundo";"Vila Monterrey";"12226-793";5;"#REF!";"Rua Passo Fundo , Vila Monterrey , São José dos Campos, SP";45.7939482;23.2264341
"Rua Veranopólis";"Vila Monterrey";"12226-794";3;"#REF!";"Rua Veranopólis , Vila Monterrey , São José dos Campos, SP";45.7943314;23.2264837
"Rua Nova Pádua";"Vila Monterrey";"12226-795";4;"#REF!";"Rua Nova Pádua , Vila Monterrey , São José dos Campos, SP";45.7942180;23.2275873
"Rua Canoas";"Vila Monterrey";"12226-796";1;"#REF!";"Rua Canoas , Vila Monterrey , São José dos Campos, SP";45.7955785;23.2278937
"Rua Novo Hamburgo";"Vila Monterrey";"12226-797";4;"#REF!";"Rua Novo Hamburgo , Vila Monterrey , São José dos Campos, SP";45.7933553;23.2265201
"Avenida Porto Alegre";"Vila Monterrey";"12226-800";3;"#REF!";"Avenida Porto Alegre , Vila Monterrey , São José dos Campos, SP";45.7927625;23.2255737
"Rua José dos Santos Souza";"Residencial Dunamis";"12226-821";1;"#REF!";"Rua José dos Santos Souza , Residencial Dunamis , São José dos Campos, SP";45.7814208;23.2134426
"Rua Maria Auxiliadora Gonçalves Sansoni";"Residencial Dunamis";"12226-828";1;"#REF!";"Rua Maria Auxiliadora Gonçalves Sansoni , Residencial Dunamis , São José dos Campos, SP";45.7783315;23.2142372
"Estrada Municipal Antônio Frederico Ozanam";"Jardim Santa Hermínia";"12226-830";1;"#REF!";"Estrada Municipal Antônio Frederico Ozanam , Jardim Santa Hermínia , São José dos Campos, SP";45.7753562;23.2145036
"Rua Alexandrita";"Jardim Santa Hermínia";"12226-831";2;"#REF!";"Rua Alexandrita , Jardim Santa Hermínia , São José dos Campos, SP";45.7803557;23.2085777
"Rua Citrino";"Jardim Santa Hermínia";"12226-832";1;"#REF!";"Rua Citrino , Jardim Santa Hermínia , São José dos Campos, SP";45.7768768;23.2126881
"Rua Antonio Rigobeli";"Jardim Santa Hermínia";"12226-834";2;"#REF!";"Rua Antonio Rigobeli , Jardim Santa Hermínia , São José dos Campos, SP";45.7766077;23.2106618
"Rua G";"Jardim Santa Hermínia";"12226-835";4;"#REF!";"Rua G , Jardim Santa Hermínia , São José dos Campos, SP";45.7820037;23.2099793
"Rua José Frankilin de Sant'Ana";"Jardim Santa Hermínia";"12226-836";5;"#REF!";"Rua José Frankilin de Sant'Ana , Jardim Santa Hermínia , São José dos Campos, SP";45.7777224;23.2091376
"Rua Francisco Cunha Laranjeira";"Jardim Santa Hermínia";"12226-837";5;"#REF!";"Rua Francisco Cunha Laranjeira , Jardim Santa Hermínia , São José dos Campos, SP";45.7813940;23.2110882
"Rua Pedra do Sol";"Jardim Santa Hermínia";"12226-838";3;"#REF!";"Rua Pedra do Sol , Jardim Santa Hermínia , São José dos Campos, SP";45.7788199;23.2104019
"Rua Ônix";"Jardim Santa Hermínia";"12226-841";3;"#REF!";"Rua Ônix , Jardim Santa Hermínia , São José dos Campos, SP";45.7767546;23.2081657
"Rua Espinela";"Jardim Santa Hermínia";"12226-842";1;"#REF!";"Rua Espinela , Jardim Santa Hermínia , São José dos Campos, SP";45.7785301;23.2107378
"Rua Flávia Rosana dos Santos Rosa Cabral";"Jardim Santa Hermínia";"12226-843";3;"#REF!";"Rua Flávia Rosana dos Santos Rosa Cabral , Jardim Santa Hermínia , São José dos Campos, SP";45.7766077;23.2106618
"Estrada Roseli Aparecida de Almeida Ferreira";"Jardim Santa Hermínia";"12226-844";1;"#REF!";"Estrada Roseli Aparecida de Almeida Ferreira , Jardim Santa Hermínia , São José dos Campos, SP";45.7873552;23.2021330
"Rua Nova Bréscia";"Vila Monterrey";"12226-846";5;"#REF!";"Rua Nova Bréscia , Vila Monterrey , São José dos Campos, SP";45.7949856;23.2259148
"Avenida Joaquim Ribeiro Guedes";"Jardim Mariana I";"12226-850";4;"#REF!";"Avenida Joaquim Ribeiro Guedes , Jardim Mariana I , São José dos Campos, SP";45.8027237;23.2149674
"Rua Manoel Francisco de Moraes";"Jardim Mariana I";"12226-851";2;"#REF!";"Rua Manoel Francisco de Moraes , Jardim Mariana I , São José dos Campos, SP";45.8010317;23.2151119
